date,pm25,pm10,no2,no,o3,so2,co,h2s,tsp,co2
2021-11-15,53.29,,,,,,,,,
2021-11-16,80.82,,,,,,,,,
2021-11-17,45.17,,,,,,,,,
2021-11-18,64.28,,,,,,,,,
2021-11-19,43.81,,,,,,,,,
2021-11-20,45.39,,,,,,,,,
2021-11-21,40.92,,,,,,,,,
2021-11-22,36.14,,,,,,,,,
2021-11-23,38.18,,,,,,,,,
2021-11-24,50.48,,,,,,,,,
2021-11-25,57.48,,,,,,,,,
2021-11-26,43.68,,,,,,,,,
2021-11-27,43.89,,,,,,,,,
2021-11-28,88.77,,,,,,,,,
2021-11-29,91.57,,,,,,,,,
2021-11-30,76.82,,,,,,,,,
2021-12-01,66.84,,,,,,,,,
2021-12-02,46.82,52.34,30.73,33.2,,111.89,264.14,5.2,100.98,
2021-12-03,46.31,49.65,32.45,29.6,,103.11,322.02,5.45,90.39,
2021-12-04,48.11,51.9,34.79,39.7,,102.19,328.07,5.61,94.83,
2021-12-05,63.38,74.63,56.69,47.81,,123.85,577.38,6.26,121.33,
2021-12-06,45.32,48.26,29.3,40.1,,104.07,302.35,5.67,89.15,
2021-12-07,75.67,97.56,53.21,78.14,,124.77,937.9,6.93,169.34,
2021-12-08,77.93,94.73,39.82,107.81,,114.93,870.09,7.26,185.32,
2021-12-09,76.78,88.54,50.92,70.98,,136.85,799.63,6.97,164.12,
2021-12-10,69.47,86.86,68.16,42.02,,127.14,689.91,6.94,154.3,
2021-12-11,95.05,127.48,111.32,84.7,,134.97,1183.26,8.46,163.11,
2021-12-12,54.07,70.74,53.02,56.47,,112.74,564.36,6.75,103.24,
2021-12-13,75.12,88.7,55.76,108.24,,117.95,910.4,8.05,169.03,
2021-12-14,57.18,67.37,49.29,63.62,,119.06,629.77,7.37,114.53,
2021-12-15,45.53,48.6,45.12,28.06,,102.82,334.52,6.59,92.78,
2021-12-16,42.03,44.55,28.17,30.6,,118.48,244.65,6.67,84.57,
2021-12-17,43.21,46.61,21.79,20.23,,123.59,266.01,7.2,86.98,
2021-12-18,53.63,60.08,39.96,43.9,,108.87,385.87,7.74,107.97,
2021-12-19,49.55,57.01,33.16,22.36,,110.8,303.95,7.76,106.28,
2021-12-20,51.48,55.96,42.0,31.73,,107.64,424.49,8.39,100.75,
2021-12-21,49.99,56.64,52.31,42.06,,131.19,412.89,8.55,105.91,
2021-12-22,47.01,52.18,41.97,29.52,,130.35,315.75,8.24,100.43,
2021-12-23,45.26,49.28,36.16,38.02,,103.63,299.26,8.43,89.47,
2021-12-24,59.05,76.5,56.51,53.75,,129.26,721.67,9.67,112.64,
2021-12-25,48.19,60.49,48.14,36.5,,130.13,404.02,8.75,99.04,
2021-12-26,62.76,78.85,65.29,47.65,,128.03,542.0,8.98,124.43,
2021-12-27,55.56,68.05,41.43,70.33,,132.51,528.46,9.64,113.23,
2021-12-28,41.54,44.9,31.99,23.97,,118.3,274.3,8.77,82.66,
2021-12-29,60.51,67.05,68.22,57.54,,127.46,507.98,9.11,142.72,
2021-12-30,132.37,173.88,71.66,133.33,,143.28,2032.96,13.76,233.26,
2021-12-31,97.63,120.5,78.07,44.74,,74.15,983.88,11.31,216.94,
2022-01-01,94.99,120.96,72.35,53.77,,97.11,927.6,11.36,196.31,
2022-01-02,54.43,64.23,43.06,29.25,,107.63,410.22,9.94,107.38,
2022-01-03,53.1,60.79,40.51,43.06,,116.3,335.5,9.6,110.06,
2022-01-04,46.19,49.76,25.45,22.9,,111.35,312.56,9.71,92.26,
2022-01-05,54.19,60.63,41.43,17.58,,115.91,464.73,9.89,111.03,
2022-01-06,1.04,50.19,38.84,18.91,,26.79,942.5,3.57,,
2022-01-07,1.28,19.04,23.09,7.31,,10.66,498.35,2.56,,
2022-01-08,1.2,5.52,9.85,4.21,,7.96,281.92,2.05,,
2022-01-09,0.55,7.11,7.94,2.61,,6.31,255.83,2.58,,
2022-01-10,48.22,68.05,63.46,102.66,,33.26,950.61,11.05,145.28,
2022-01-11,77.26,128.4,89.5,69.54,,62.3,1492.68,13.27,154.23,
2022-01-12,52.96,78.81,87.04,60.52,,39.25,827.99,11.15,149.27,
2022-01-13,45.84,61.49,66.73,42.61,,42.48,521.67,10.2,147.65,
2022-01-14,58.17,66.97,46.94,42.91,,113.62,477.98,10.74,116.86,
2022-01-15,46.6,50.18,18.39,32.74,,109.83,250.78,10.57,101.8,
2022-01-16,48.04,51.53,24.37,40.14,,105.46,273.4,10.5,100.64,
2022-01-17,48.4,51.53,28.23,36.81,,117.91,279.88,10.6,100.29,
2022-01-18,85.97,115.46,82.94,82.95,,126.36,1111.68,13.21,175.89,
2022-01-19,75.28,101.66,83.56,96.46,,162.36,1001.01,12.27,147.47,
2022-01-20,95.57,120.81,76.13,79.72,,69.12,1216.56,13.37,163.9,
2022-01-21,99.15,125.79,92.43,47.44,,49.03,1078.2,12.71,151.81,
2022-01-22,101.7,160.68,75.28,124.99,,57.19,1459.67,13.58,220.29,
2022-01-23,83.78,124.97,86.81,53.35,,53.13,946.26,10.59,189.92,
2022-01-24,113.04,186.3,66.34,142.09,,115.62,1786.5,9.35,234.28,
2022-01-25,87.26,104.52,65.03,69.26,,54.27,1062.73,10.92,185.16,
2022-01-26,45.83,58.33,71.09,32.21,,40.17,580.26,9.28,141.94,
2022-01-27,86.25,109.22,85.3,76.82,,59.66,850.63,9.66,208.92,
2022-01-28,114.87,146.0,110.15,86.26,,60.17,1521.1,9.37,205.17,
2022-01-29,69.33,84.52,72.05,33.61,,23.69,597.28,8.98,157.0,
2022-01-30,53.48,59.08,31.88,33.32,,22.97,303.51,8.67,119.31,
2022-01-31,55.69,61.9,59.61,70.01,,18.62,357.86,7.45,123.91,
2022-02-01,63.41,71.61,81.43,97.7,,20.06,485.66,9.02,131.97,
2022-02-02,99.81,126.2,108.36,82.1,,31.99,917.44,10.6,206.4,
2022-02-03,109.23,141.53,117.39,133.74,,38.81,1187.33,10.66,248.4,
2022-02-04,95.79,124.37,133.93,86.73,,20.42,863.27,3.41,207.89,
2022-02-05,70.21,86.04,86.92,93.89,,16.35,611.86,2.81,155.01,
2022-02-06,58.85,69.94,62.43,98.18,,10.39,375.01,2.56,133.88,
2022-02-07,54.46,61.51,59.47,85.84,,7.67,335.46,5.15,123.7,
2022-02-08,80.02,106.35,92.3,98.81,,11.6,1031.29,6.94,169.78,
2022-02-09,87.38,116.55,111.23,124.68,,14.98,1279.15,6.76,157.77,
2022-02-10,88.1,120.47,92.64,155.11,,17.83,1209.3,6.58,168.26,
2022-02-11,71.34,85.42,73.05,89.86,,16.07,598.61,6.0,142.55,
2022-02-12,55.46,62.58,54.55,87.51,,9.1,334.15,6.15,125.74,
2022-02-13,78.62,96.85,82.17,97.81,,10.06,772.37,7.15,144.85,
2022-02-14,55.6,62.39,55.15,90.16,,9.69,372.66,6.63,125.55,
2022-02-15,62.33,71.44,60.27,81.64,,8.61,364.31,6.28,148.65,
2022-02-16,54.27,60.72,67.77,93.38,,19.23,358.57,6.33,119.89,
2022-02-17,53.41,58.89,56.03,90.83,,16.34,305.51,6.47,119.34,
2022-02-18,71.56,86.49,96.27,92.53,,14.2,585.23,6.88,166.15,
2022-02-19,83.02,115.58,105.76,121.07,,18.19,1060.91,7.68,171.86,
2022-02-20,57.12,66.82,76.51,94.85,,11.37,421.98,6.87,125.66,
2022-02-21,73.63,86.77,115.12,96.19,,21.49,476.88,7.73,177.54,
2022-02-22,70.19,82.73,115.85,96.95,,26.39,436.59,8.18,161.63,
2022-02-23,56.73,62.6,73.47,97.61,,21.37,328.86,8.13,130.13,
2022-02-24,53.31,57.81,63.72,80.5,,27.48,279.67,8.09,118.91,
2022-02-25,65.66,80.01,108.48,79.03,,23.31,424.99,8.34,155.37,
2022-02-26,68.73,87.54,79.91,115.8,,26.03,654.77,8.18,137.85,
2022-02-27,98.36,127.7,98.49,118.26,,18.42,1398.29,9.52,148.85,
2022-02-28,117.89,180.34,123.61,247.51,,24.5,2206.34,10.87,273.5,
2022-03-01,63.23,75.61,87.69,107.57,,19.28,523.18,6.81,143.05,
2022-03-02,65.26,81.81,138.73,120.84,,35.46,540.02,8.19,160.26,
2022-03-03,59.54,70.16,91.29,92.59,,14.77,460.25,7.91,132.86,
2022-03-04,54.84,60.09,80.26,101.28,,8.43,359.26,7.74,121.55,
2022-03-05,51.68,56.7,75.64,87.72,,12.2,320.1,8.27,118.22,
2022-03-06,16.98,20.77,32.72,86.6,,7.24,227.64,10.96,79.25,
2022-03-07,20.91,26.32,33.57,91.49,,7.18,254.25,10.38,95.54,
2022-03-08,40.12,63.49,43.04,89.47,,12.26,708.31,12.15,139.87,
2022-03-09,63.8,79.08,102.95,112.82,,15.15,597.72,8.26,129.24,
2022-03-10,51.04,58.3,78.86,105.45,,35.48,364.66,7.77,113.44,
2022-03-11,51.67,58.06,80.87,111.15,,53.21,341.95,6.8,117.06,
2022-03-12,50.81,56.6,72.58,102.69,,56.86,314.42,6.82,115.41,
2022-03-13,56.59,67.44,77.02,108.54,,22.55,404.43,7.03,119.59,
2022-03-14,65.98,76.97,98.72,133.88,,15.48,534.42,7.47,150.59,
2022-03-15,63.68,73.05,103.34,125.41,,9.53,471.09,7.23,152.23,
2022-03-16,71.56,95.2,131.75,166.63,,20.76,798.12,7.6,150.09,
2022-03-17,56.25,68.01,104.05,132.53,,24.52,468.44,6.95,124.4,
2022-03-18,53.26,66.42,87.74,119.68,,21.99,410.76,6.95,117.99,
2022-03-19,68.67,101.67,144.15,146.55,,27.49,1126.04,8.01,149.03,
2022-03-20,46.19,62.16,94.53,148.78,,15.0,543.52,7.29,142.93,
2022-03-21,37.33,42.44,49.29,119.83,,10.49,233.06,6.82,136.46,
2022-03-22,40.14,46.18,59.56,111.8,,8.51,289.01,7.1,138.94,
2022-03-23,38.49,42.56,53.16,118.54,,8.47,258.39,7.13,137.84,
2022-03-24,50.92,54.53,69.84,139.36,,7.87,295.24,7.02,116.53,
2022-03-25,50.48,53.67,69.0,160.36,,7.93,244.62,7.35,113.97,
2022-03-26,52.94,59.54,91.81,178.92,,12.18,271.95,7.36,115.96,
2022-03-27,61.39,73.87,125.72,195.47,,13.71,403.48,7.69,129.06,
2022-03-28,52.06,56.72,97.03,196.76,,7.97,262.8,7.54,118.14,
2022-03-29,50.04,53.14,68.69,148.37,,7.61,221.0,7.47,116.45,
2022-03-30,48.4,52.54,64.33,181.95,,7.19,215.99,7.55,113.37,
2022-03-31,55.44,61.16,118.09,112.09,,8.35,341.53,7.76,127.61,
2022-04-01,72.12,85.03,149.7,108.83,,10.55,659.78,8.38,159.45,
2022-04-02,55.05,63.54,132.47,77.69,,9.21,338.17,8.02,134.58,
2022-04-03,57.41,65.02,98.0,74.01,,10.71,300.54,8.45,136.85,
2022-04-04,55.25,62.22,90.16,50.67,,8.95,255.14,8.71,138.96,
2022-04-05,62.07,74.51,112.12,59.59,,8.33,389.44,8.07,153.12,
2022-04-06,79.15,93.64,124.74,119.06,,9.02,604.4,6.75,209.71,
2022-04-07,31.15,53.41,114.89,123.97,,11.35,444.55,7.86,131.56,
2022-04-08,29.95,48.01,94.64,125.54,,10.21,373.85,8.02,151.56,
2022-04-09,24.82,42.93,78.59,102.03,,16.52,334.04,7.42,97.87,
2022-04-10,21.26,40.53,56.41,115.37,,10.47,275.55,7.27,89.73,
2022-04-11,48.43,62.87,61.8,110.46,,21.24,230.27,6.25,112.27,
2022-04-12,47.59,59.93,58.16,85.8,,8.41,227.06,5.78,109.97,
2022-04-13,49.97,60.45,96.64,86.25,,7.54,276.11,5.88,112.76,
2022-04-14,60.94,79.72,133.66,152.23,,9.38,509.86,6.39,120.58,
2022-04-15,53.01,67.63,149.06,158.11,,8.7,350.65,6.2,137.62,
2022-04-16,50.31,63.7,124.75,137.07,,9.11,255.28,6.5,129.37,
2022-04-17,68.47,93.28,82.78,113.31,,11.9,272.2,7.23,153.68,
2022-04-18,115.45,180.36,163.0,97.66,,11.75,469.62,7.42,252.28,
2022-04-19,93.97,132.85,181.31,155.54,,9.04,489.82,6.22,208.86,
2022-04-20,49.78,191.79,177.28,156.52,,9.15,379.5,7.36,596.9,
2022-04-21,166.3,172.78,67.31,26.94,,90.05,336.87,7.64,583.79,
2022-04-22,164.91,171.72,53.19,56.11,,9.59,257.74,5.04,576.26,
2022-04-23,40.27,173.93,37.97,41.04,,71.43,222.81,4.83,580.97,
2022-04-24,40.54,172.97,33.43,32.84,,100.6,231.2,4.75,575.35,
2022-04-25,63.42,215.54,78.92,97.91,,105.56,672.29,5.53,623.66,
2022-04-26,45.46,190.94,70.43,71.14,,95.31,407.49,5.08,609.58,
2022-04-27,42.61,185.2,75.08,63.03,,88.2,386.0,5.59,594.75,
2022-04-28,38.27,178.48,55.25,58.12,,83.82,316.72,5.49,590.07,
2022-04-29,61.33,95.0,72.91,86.68,,18.9,738.22,6.45,182.37,
2022-04-30,54.39,73.39,84.56,51.44,,10.03,422.66,5.88,127.85,
2022-05-01,67.96,84.92,80.39,46.64,,12.39,406.57,6.89,141.8,
2022-05-02,54.77,68.4,41.28,23.67,,10.2,255.9,5.76,118.65,
2022-05-03,42.82,49.85,34.91,27.75,,11.8,209.23,5.04,95.65,
2022-05-04,45.79,61.62,44.31,29.86,,8.51,247.42,4.99,105.39,
2022-05-05,51.47,59.96,63.35,47.32,,9.63,372.82,6.25,112.57,
2022-05-06,59.62,88.31,41.31,30.2,,9.36,281.35,5.92,142.9,
2022-05-07,54.96,64.58,49.24,36.04,,12.41,286.37,5.53,123.2,
2022-05-08,50.58,60.3,38.39,29.84,,10.41,241.41,5.16,112.02,
2022-05-09,58.78,73.59,24.06,19.9,,9.25,229.07,5.14,136.44,
2022-05-10,55.44,71.81,31.5,20.43,,8.87,242.09,6.26,135.42,
2022-05-11,53.09,61.79,66.81,86.36,,8.92,571.01,8.18,122.3,
2022-05-12,56.16,65.55,104.88,56.64,,9.02,522.02,3.53,145.65,
2022-05-13,64.3,75.27,148.49,42.68,,8.62,478.81,2.74,181.52,
2022-05-14,72.17,81.03,117.66,26.5,,8.33,309.07,2.85,211.67,
2022-05-15,75.14,83.9,120.25,27.29,,7.88,334.91,3.1,224.84,
2022-05-16,66.85,78.53,109.65,23.14,,8.01,276.97,2.9,195.65,
2022-05-17,72.2,81.39,157.4,31.57,,9.66,365.8,3.32,216.93,
2022-05-18,86.99,93.06,165.01,52.58,,7.55,431.31,4.55,267.05,
2022-05-19,57.75,64.77,106.57,24.02,,6.12,303.5,2.76,158.02,
2022-05-20,61.07,70.43,119.55,31.21,,6.44,370.64,2.75,168.38,
2022-05-21,60.62,71.27,109.43,16.83,,6.71,267.23,2.81,172.73,
2022-05-22,55.48,57.83,70.82,46.58,,6.38,243.92,2.83,148.55,
2022-05-23,53.64,61.89,102.51,84.22,,7.79,482.77,2.87,138.05,
2022-05-24,49.2,57.51,113.14,133.24,,11.04,342.23,2.74,124.42,
2022-05-25,51.62,61.32,113.04,185.07,,12.33,303.82,2.75,134.93,
2022-05-26,55.4,68.76,123.55,87.82,,12.54,280.29,2.88,148.8,
2022-05-27,36.78,46.39,122.57,88.08,,11.59,301.18,2.93,134.65,
2022-05-28,37.95,43.68,143.91,103.03,,23.28,434.45,8.84,134.5,
2022-05-29,37.34,46.0,158.37,78.08,,50.85,421.06,32.14,134.24,
2022-05-30,51.32,61.51,158.16,87.03,,21.39,430.53,10.38,131.42,
2022-05-31,43.85,48.54,147.82,73.16,,12.5,287.13,2.89,104.04,
2022-06-01,44.25,48.47,116.85,74.41,,12.13,301.18,2.85,104.87,
2022-06-02,75.42,83.86,120.2,95.55,,12.7,542.31,3.31,229.94,
2022-06-03,128.81,136.22,121.09,76.67,,13.58,343.23,3.21,369.78,
2022-06-04,153.51,156.41,107.24,85.61,,8.98,248.13,2.92,422.43,
2022-06-05,137.3,140.12,112.32,54.72,,6.38,277.79,2.88,358.43,
2022-06-06,92.4,99.53,118.14,59.72,,8.41,336.16,2.92,280.3,
2022-06-07,39.39,50.46,141.52,63.32,,12.06,335.41,2.99,158.51,
2022-06-08,6.47,18.98,103.47,55.99,,10.38,277.99,2.99,35.87,
2022-06-12,13.56,24.34,28.12,97.11,,13.83,755.76,4.97,39.75,
2022-06-13,10.53,23.08,16.82,65.88,,14.26,298.42,3.59,46.57,
2022-06-14,4.93,8.79,18.77,56.13,,7.64,282.64,4.21,21.07,
2022-06-15,12.91,19.69,23.35,65.39,,7.71,334.64,4.56,42.57,
2022-06-16,9.46,18.52,24.21,65.57,,7.88,394.44,4.68,44.69,
2022-06-17,30.88,39.35,22.18,69.53,,15.91,463.46,3.87,70.43,
2022-06-18,32.69,44.29,29.15,81.36,,6.98,621.11,4.29,76.75,
2022-06-19,31.02,41.81,22.87,67.51,,6.86,469.51,4.06,72.51,
2022-06-20,32.05,42.78,165.76,120.35,,6.89,378.52,3.76,71.28,
2022-06-21,33.5,46.36,119.71,110.67,,11.19,326.31,4.92,83.55,
2022-06-22,27.12,34.57,104.33,75.23,,17.44,336.98,6.79,65.17,
2022-06-23,32.23,43.34,109.57,60.65,,17.77,352.33,5.77,80.06,
2022-06-24,34.61,48.19,156.35,111.66,,14.23,481.14,5.14,87.74,
2022-06-25,32.47,45.57,97.82,89.27,,15.17,276.07,4.62,73.75,
2022-06-26,28.62,35.44,85.49,59.74,,15.47,215.75,4.64,106.29,
2022-06-27,29.59,37.09,69.23,38.46,,20.36,244.74,4.65,73.13,
2022-06-28,29.95,38.43,84.87,43.06,,16.96,337.93,7.08,71.97,
2022-06-29,28.29,35.56,61.32,29.76,,14.7,219.79,4.71,70.21,
2022-06-30,30.71,38.72,97.36,52.06,,14.09,353.09,4.99,80.25,
2022-07-01,33.89,46.64,160.59,71.33,,11.5,462.03,5.08,97.26,
2022-07-02,36.9,47.14,118.38,46.72,,8.77,322.53,5.76,85.75,
2022-07-03,35.12,41.97,56.3,51.97,,9.77,180.17,5.17,73.95,
2022-07-04,30.86,46.61,59.39,21.34,,8.82,248.69,4.84,78.13,
2022-07-05,29.5,34.69,63.36,26.74,,9.56,232.61,4.69,69.66,
2022-07-06,30.68,34.73,78.4,27.55,,9.41,263.75,4.92,66.8,
2022-07-07,34.59,39.37,116.87,52.26,,10.68,368.24,5.36,72.97,
2022-07-08,34.2,38.3,102.01,43.41,,10.45,287.09,5.17,71.04,
2022-07-09,35.48,40.71,98.65,31.91,,11.78,271.49,5.06,72.57,
2022-07-10,35.51,40.51,92.3,39.17,,10.97,293.62,5.2,72.47,
2022-07-11,37.36,44.78,91.81,25.49,,10.7,246.13,5.16,79.23,
2022-07-12,34.57,43.37,97.85,80.74,,11.58,331.45,5.41,81.13,
2022-07-13,35.44,46.63,97.99,92.31,,10.82,312.13,5.21,85.99,
2022-07-14,45.88,62.62,139.5,146.97,,10.59,700.02,4.75,91.56,
2022-07-15,53.17,70.86,152.3,138.62,,11.4,521.82,4.74,108.21,
2022-07-16,45.54,60.22,110.04,114.62,,10.15,272.81,4.53,91.33,
2022-07-17,41.65,49.72,83.18,129.86,,10.84,242.72,4.56,75.2,
2022-07-18,35.72,41.76,129.89,100.7,,10.57,479.73,5.84,74.81,
2022-07-19,37.41,53.74,128.74,112.03,,10.05,560.52,6.21,139.98,
2022-07-20,38.14,51.3,119.8,97.94,,11.09,369.81,5.55,90.6,
2022-07-21,36.51,48.74,97.23,93.0,,13.28,304.23,5.77,98.11,
2022-07-22,35.58,45.23,88.41,86.05,,15.96,267.66,6.9,91.81,
2022-07-23,38.42,47.27,106.74,83.67,,18.47,354.73,7.33,92.37,
2022-07-24,38.57,46.6,92.65,93.29,,21.1,410.74,7.69,89.29,
2022-07-25,44.29,55.67,113.79,94.5,,23.62,457.69,9.61,103.23,
2022-07-26,54.31,66.09,106.59,94.62,,30.39,473.91,8.53,115.98,
2022-07-27,49.52,63.95,106.37,81.1,,16.32,291.75,7.99,122.87,
2022-07-28,48.04,53.88,127.51,91.58,,11.76,291.26,6.0,103.46,
2022-07-29,50.98,55.16,81.01,93.02,,59.64,282.69,5.58,108.8,
2022-07-30,56.17,61.01,86.08,66.97,,113.65,255.51,5.9,116.91,
2022-07-31,61.41,66.1,70.76,73.78,,20.6,260.64,5.43,124.06,
2022-08-01,65.01,72.79,104.62,66.81,,11.67,320.17,5.72,139.42,
2022-08-02,57.11,62.16,73.54,69.04,,17.15,265.1,5.73,119.1,
2022-08-03,53.83,59.97,56.36,56.82,,15.76,207.26,5.5,113.37,
2022-08-04,54.62,62.02,70.5,49.56,,10.53,253.37,5.77,118.58,
2022-08-05,57.58,65.85,157.61,105.18,,10.56,251.85,5.8,124.07,
2022-08-06,58.3,68.28,102.53,37.71,,12.09,369.18,5.84,128.31,
2022-08-07,74.18,86.81,90.34,32.21,,12.43,302.68,5.94,153.49,
2022-08-08,67.19,73.57,81.53,19.27,,11.45,322.4,5.93,137.82,
2022-08-09,69.83,76.51,79.16,22.5,,12.63,335.63,5.81,143.05,
2022-08-10,17.91,24.46,22.93,8.18,,21.32,422.36,7.93,56.33,
2022-08-11,78.49,83.92,79.5,34.01,,9.57,371.26,5.88,160.59,
2022-08-12,94.93,105.36,86.61,78.31,,12.16,428.75,6.0,197.64,
2022-08-13,75.26,85.21,56.27,76.09,,14.2,439.06,7.22,288.8,
2022-08-14,70.92,80.06,18.56,71.41,,16.49,221.48,7.59,276.76,
2022-08-15,69.21,79.66,25.84,71.48,,16.55,266.29,6.87,273.49,
2022-08-16,11.31,24.66,27.87,98.14,,13.99,435.14,8.85,68.94,
2022-08-17,78.08,93.82,22.59,79.07,,15.77,393.61,7.21,206.08,
2022-08-18,73.82,81.69,21.12,63.57,,16.19,251.5,6.82,163.33,
2022-08-19,71.88,79.05,32.52,69.91,,13.22,287.45,6.77,157.57,
2022-08-20,80.81,88.31,39.14,83.72,,14.71,667.67,7.72,165.37,
2022-08-21,76.11,83.02,17.74,59.91,,13.93,383.04,7.3,165.85,
2022-08-22,73.61,77.53,16.38,58.01,,15.62,227.99,6.81,151.34,
2022-08-23,79.61,85.18,17.86,65.36,,14.86,286.54,6.9,168.79,
2022-08-24,75.79,85.82,26.24,68.31,,16.46,522.08,7.24,288.14,
2022-08-25,77.95,96.8,43.24,83.52,,17.41,870.84,7.73,311.59,
2022-08-26,83.32,102.49,39.22,81.83,,17.09,795.61,9.19,333.79,
2022-08-27,92.74,111.76,27.13,71.09,,18.57,491.99,7.02,355.09,
2022-08-28,94.65,105.02,16.01,54.55,,18.59,252.47,6.41,379.74,
2022-08-29,96.26,114.6,44.39,89.88,,31.64,747.21,7.83,381.91,
2022-08-30,106.68,129.46,49.3,88.55,,24.82,843.07,9.15,423.05,
2022-08-31,105.25,128.2,40.56,73.34,,22.45,702.87,8.1,437.61,
2022-09-01,107.3,136.02,36.85,68.34,,12.43,550.1,8.21,450.68,
2022-09-02,112.18,146.44,67.77,105.51,,13.03,1177.46,9.54,451.76,
2022-09-03,105.01,127.82,24.51,55.21,,11.92,340.33,7.07,439.63,
2022-09-04,106.99,121.18,23.15,39.98,,21.04,317.33,7.42,420.27,
2022-09-05,105.28,121.04,24.14,42.72,,12.85,291.97,6.91,417.47,
2022-09-06,107.36,128.47,23.45,41.94,,12.29,347.87,7.0,441.76,
2022-09-07,106.75,148.34,16.21,32.39,,11.89,271.51,7.64,488.27,
2022-09-08,105.84,121.35,32.79,70.77,,12.69,698.72,10.15,418.05,
2022-09-09,105.27,124.32,40.55,88.74,,13.09,676.51,8.8,427.63,
2022-09-10,6.16,21.98,30.54,59.97,,16.45,356.71,9.22,,
2022-09-11,4.78,9.85,12.48,24.31,,15.29,286.55,9.06,,
2022-09-12,14.38,21.07,28.91,114.44,,39.65,521.96,11.03,42.64,
2022-09-13,21.09,31.45,25.17,136.88,,15.85,589.7,11.57,60.6,
2022-09-14,14.3,23.59,28.25,136.39,,17.4,458.07,9.52,45.78,
2022-09-15,10.94,19.49,29.12,135.71,,18.91,464.34,9.19,38.3,
2022-09-16,7.12,16.41,23.33,122.97,,17.1,324.18,8.93,24.19,
2022-09-17,10.19,19.63,29.52,120.4,,17.7,373.11,8.94,31.78,
2022-09-18,17.41,30.4,32.57,141.31,,19.55,560.06,9.52,51.6,
2022-09-19,29.14,50.75,45.07,168.7,,22.12,833.41,10.98,75.65,
2022-09-20,23.14,47.45,43.96,161.86,,20.52,843.47,10.84,95.79,
2022-09-21,120.29,137.7,44.6,112.58,,23.49,852.96,9.26,254.74,
2022-09-22,21.67,41.19,43.49,151.4,,22.2,760.2,10.73,76.82,
2022-09-23,19.02,39.93,41.94,121.02,,89.64,830.86,7.74,72.51,
2022-09-24,19.43,40.52,37.66,110.87,,136.02,746.5,9.28,80.03,
2022-09-25,13.84,27.62,29.79,116.47,,159.26,540.5,10.85,53.16,
2022-09-26,11.07,26.7,26.44,63.19,,118.75,325.83,7.04,52.15,
2022-09-27,8.07,14.24,27.85,50.48,,128.01,313.76,6.85,32.54,
2022-09-28,8.08,11.72,19.2,60.3,,114.46,315.99,6.86,26.22,
2022-09-29,9.29,14.22,23.19,37.14,,133.9,309.49,7.06,27.8,
2022-09-30,166.03,170.4,20.53,35.58,,127.44,334.47,7.46,329.89,
2022-10-01,173.22,179.61,26.83,52.75,,18.44,425.84,8.15,332.3,
2022-10-02,164.61,170.17,20.41,42.72,,14.82,334.21,7.32,324.02,
2022-10-03,166.68,173.42,27.38,55.57,,17.1,379.58,7.79,328.52,
2022-10-04,186.01,201.06,56.18,90.95,,23.9,787.56,8.23,366.12,
2022-10-05,50.62,77.01,41.01,101.77,,13.42,1178.42,6.71,150.15,
2022-10-06,46.7,77.45,58.15,114.77,,14.58,1345.07,8.55,112.59,
2022-10-07,23.51,35.76,38.44,55.51,,8.83,568.09,3.75,59.01,
2022-10-08,14.55,28.79,30.23,24.64,,7.11,345.22,3.0,69.41,
2022-10-09,10.2,14.97,18.01,10.91,,5.85,355.73,2.92,26.26,
2022-10-10,19.72,29.65,57.62,37.18,,7.96,716.37,6.89,46.11,
2022-10-11,50.44,67.64,68.98,52.64,,9.97,937.2,5.55,114.54,
2022-10-12,44.46,63.82,73.78,81.57,,22.01,1101.9,4.18,101.97,
2022-10-13,27.09,40.9,46.37,36.14,,11.68,516.44,3.28,70.16,
2022-10-14,25.57,38.94,37.08,26.46,,8.1,513.73,3.19,87.96,
2022-10-15,26.62,38.03,40.13,23.23,,12.98,482.33,3.85,67.86,
2022-10-16,29.32,41.94,27.24,16.08,,9.67,431.33,3.31,95.05,
2022-10-17,24.01,29.95,16.77,10.74,,7.22,347.74,3.16,69.94,
2022-10-18,21.88,27.2,24.55,13.88,,7.67,411.57,4.5,57.71,
2022-10-19,16.99,30.08,12.23,57.61,,10.11,297.06,3.64,70.08,
2022-10-20,16.76,23.58,11.22,73.06,,14.17,300.06,4.53,56.69,
2022-10-21,22.0,32.91,14.75,74.2,,13.69,337.51,3.9,80.47,
2022-10-22,9.9,13.92,14.42,75.81,,11.67,325.0,4.5,,
2022-10-23,5.24,7.97,10.27,75.09,,12.59,289.19,3.32,,
2022-10-24,13.47,25.89,20.52,82.65,,15.77,608.36,4.44,,
2022-10-25,6.72,16.23,18.98,79.35,,15.8,423.06,4.63,,
2022-10-26,4.98,10.3,15.02,72.82,,15.45,325.41,4.53,,
2022-10-27,4.86,9.09,11.57,74.09,,18.43,345.47,4.31,,
2022-10-28,8.54,11.83,13.82,76.43,,9.18,366.13,4.24,,
2022-10-29,16.23,34.75,26.1,86.75,,10.94,539.5,4.5,,
2022-10-30,13.23,32.97,23.25,85.6,,9.75,482.11,3.5,,
2022-10-31,8.78,16.46,15.51,79.01,,7.25,495.26,5.0,,
2022-11-01,6.51,15.14,15.24,75.12,,7.38,365.27,4.41,,
2022-11-02,4.3,8.13,14.94,71.06,,7.07,303.49,4.27,,
